Merchant_id,Total_sales,Sales_use_coupon,Total_coupon,Merchant_min_distance,Merchant_max_distance,Merchant_mean_distance,Merchant_median_distance,Merchant_coupon_transfer_rate,Coupon_rate
2080,165,10,91,-1,4,1.0,0,0.10989010989010989,0.06060606060606061
503,53,5,33,-1,10,2.4,0,0.15151515151515152,0.09433962264150944
7031,1,1,4,10,10,10.0,10,0.25,1.0
3499,46,3,45,-1,1,0.0,0,0.06666666666666667,0.06521739130434782
3900,1,1,2,0,0,0.0,0,0.5,1.0
3468,28,3,19,0,0,0.0,0,0.15789473684210525,0.10714285714285714
6285,3,2,10,-1,-1,-1.0,-1,0.2,0.6666666666666666
1379,2680,314,1536,-1,10,0.6114649681528662,0,0.20442708333333334,0.11716417910447761
5032,39,1,55,0,0,0.0,0,0.01818181818181818,0.02564102564102564
4577,66,2,52,2,3,2.5,2,0.038461538461538464,0.030303030303030304
4184,16,3,12,0,0,0.0,0,0.25,0.1875
5972,8,2,4,0,0,0.0,0,0.5,0.25
2875,5,1,3,0,0,0.0,0,0.3333333333333333,0.2
3854,8,1,1,5,5,5.0,5,1.0,0.125
1386,1,1,1,0,0,0.0,0,1.0,1.0
1932,1,1,1,10,10,10.0,10,1.0,1.0
4274,1,1,5,-1,-1,-1.0,-1,0.2,1.0
739,1,1,1,-1,-1,-1.0,-1,1.0,1.0
2099,3407,895,7351,-1,10,0.8916201117318435,0,0.12175214256563732,0.26269445259759316
7605,384,61,264,-1,10,0.7868852459016393,0,0.23106060606060605,0.15885416666666666
2667,147,12,82,0,1,0.16666666666666666,0,0.14634146341463414,0.08163265306122448
8651,45,1,25,0,0,0.0,0,0.04,0.022222222222222223
3102,4,4,14,-1,-1,-1.0,-1,0.2857142857142857,1.0
5704,61,2,22,1,2,1.5,1,0.09090909090909091,0.03278688524590164
4855,4,1,2,0,0,0.0,0,0.5,0.25
742,171,12,48,-1,2,0.16666666666666666,0,0.25,0.07017543859649122
6539,38,8,37,0,10,1.875,1,0.21621621621621623,0.21052631578947367
1377,14,2,10,-1,1,0.0,-1,0.2,0.14285714285714285
6693,19,3,3,3,3,3.0,3,1.0,0.15789473684210525
8299,7,1,1,0,0,0.0,0,1.0,0.14285714285714285
5558,12,1,1,0,0,0.0,0,1.0,0.08333333333333333
8746,8,4,13,0,10,2.5,0,0.3076923076923077,0.5
4840,10,5,6,6,6,6.0,6,0.8333333333333334,0.5
1945,1708,125,676,-1,10,0.08,0,0.1849112426035503,0.07318501170960187
2855,18,2,7,-1,2,0.5,-1,0.2857142857142857,0.1111111111111111
196,5,1,5,2,2,2.0,2,0.2,0.2
7086,25,2,19,0,0,0.0,0,0.10526315789473684,0.08
4440,6,1,1,0,0,0.0,0,1.0,0.16666666666666666
3710,1705,237,1211,-1,10,0.6118143459915611,0,0.19570602807597026,0.13900293255131965
1735,138,12,250,0,7,1.9166666666666667,1,0.048,0.08695652173913043
3971,39,3,19,1,1,1.0,1,0.15789473684210525,0.07692307692307693
5630,58,6,14,2,2,2.0,2,0.42857142857142855,0.10344827586206896
7388,4,1,2,5,5,5.0,5,0.5,0.25
7724,92,10,105,0,10,1.4,0,0.09523809523809523,0.10869565217391304
4345,10,1,6,10,10,10.0,10,0.16666666666666666,0.1
800,10,2,17,4,4,4.0,4,0.11764705882352941,0.2
6405,73,5,49,0,10,3.8,2,0.10204081632653061,0.0684931506849315
6089,18,1,12,0,0,0.0,0,0.08333333333333333,0.05555555555555555
6031,9,1,8,1,1,1.0,1,0.125,0.1111111111111111
8292,122,9,29,0,0,0.0,0,0.3103448275862069,0.07377049180327869
7632,19,1,2,-1,-1,-1.0,-1,0.5,0.05263157894736842
6454,1024,63,8499,-1,10,0.7301587301587301,0,0.007412636780797741,0.0615234375
3513,29,4,19,0,0,0.0,0,0.21052631578947367,0.13793103448275862
3273,9,1,8,1,1,1.0,1,0.125,0.1111111111111111
1037,38,7,23,0,10,2.142857142857143,1,0.30434782608695654,0.18421052631578946
3326,18,1,16,0,0,0.0,0,0.0625,0.05555555555555555
7872,16,1,14,0,0,0.0,0,0.07142857142857142,0.0625
4613,8,1,5,0,0,0.0,0,0.2,0.125
5956,7,1,5,-1,-1,-1.0,-1,0.2,0.14285714285714285
1096,15,2,12,-1,0,-0.5,-1,0.16666666666666666,0.13333333333333333
823,4,2,2,0,0,0.0,0,1.0,0.5
6369,21,1,3,0,0,0.0,0,0.3333333333333333,0.047619047619047616
2081,20,1,7,0,0,0.0,0,0.14285714285714285,0.05
7268,4,1,5,2,2,2.0,2,0.2,0.25
307,2,1,4,10,10,10.0,10,0.25,0.5
2970,2492,164,2400,-1,10,2.2865853658536586,1,0.06833333333333333,0.06581059390048154
8425,7,3,11,0,0,0.0,0,0.2727272727272727,0.42857142857142855
890,4,1,5,1,1,1.0,1,0.2,0.25
3660,13,2,12,0,0,0.0,0,0.16666666666666666,0.15384615384615385
173,60,14,33,0,5,0.7857142857142857,0,0.42424242424242425,0.23333333333333334
278,2,1,1,1,1,1.0,1,1.0,0.5
7785,25,1,18,3,3,3.0,3,0.05555555555555555,0.04
3170,24,2,25,3,3,3.0,3,0.08,0.08333333333333333
2046,44,5,826,-1,0,-0.6,-1,0.006053268765133172,0.11363636363636363
6175,67,6,20,0,0,0.0,0,0.3,0.08955223880597014
6280,17,2,3,0,0,0.0,0,0.6666666666666666,0.11764705882352941
8069,33,1,12,0,0,0.0,0,0.08333333333333333,0.030303030303030304
6348,18,2,6,0,3,1.5,0,0.3333333333333333,0.1111111111111111
1779,3,1,2,0,0,0.0,0,0.5,0.3333333333333333
1318,2,1,3,-1,-1,-1.0,-1,0.3333333333333333,0.5
5608,12,8,16,-1,7,0.0,-1,0.5,0.6666666666666666
8027,9,1,7,0,0,0.0,0,0.14285714285714285,0.1111111111111111
2993,31,1,7,0,0,0.0,0,0.14285714285714285,0.03225806451612903
4573,2,1,3,0,0,0.0,0,0.3333333333333333,0.5
3229,6,1,7,0,0,0.0,0,0.14285714285714285,0.16666666666666666
450,3795,386,14673,-1,10,0.6632124352331606,0,0.026306822054112996,0.10171277997364954
4299,7,1,6,0,0,0.0,0,0.16666666666666666,0.14285714285714285
4601,7,1,1,5,5,5.0,5,1.0,0.14285714285714285
4248,11,1,4,1,1,1.0,1,0.25,0.09090909090909091
6212,9,2,10,0,0,0.0,0,0.2,0.2222222222222222
4066,10,1,5,1,1,1.0,1,0.2,0.1
5276,11,1,1,0,0,0.0,0,1.0,0.09090909090909091
449,17,3,4,0,0,0.0,0,0.75,0.17647058823529413
1256,18,1,6,0,0,0.0,0,0.16666666666666666,0.05555555555555555
555,13,1,7,4,4,4.0,4,0.14285714285714285,0.07692307692307693
687,5,1,4,0,0,0.0,0,0.25,0.2
5369,1,1,9,-1,-1,-1.0,-1,0.1111111111111111,1.0
6892,9,2,6,0,0,0.0,0,0.3333333333333333,0.2222222222222222
6816,10,6,19,0,0,0.0,0,0.3157894736842105,0.6
1169,1427,202,681,-1,10,0.806930693069307,0,0.2966226138032305,0.14155571128241065
2854,88,5,213,0,5,1.4,1,0.023474178403755867,0.056818181818181816
5602,19,1,19,0,0,0.0,0,0.05263157894736842,0.05263157894736842
2440,19,2,9,0,0,0.0,0,0.2222222222222222,0.10526315789473684
1315,2,1,1,1,1,1.0,1,1.0,0.5
6198,7,1,2,1,1,1.0,1,0.5,0.14285714285714285
7354,477,6,228,0,1,0.16666666666666666,0,0.02631578947368421,0.012578616352201259
380,881,67,306,-1,3,0.11940298507462686,0,0.21895424836601307,0.07604994324631101
1041,931,70,861,-1,10,1.4428571428571428,0,0.08130081300813008,0.07518796992481203
7011,540,49,251,-1,10,0.2857142857142857,0,0.1952191235059761,0.09074074074074075
7487,140,8,265,0,10,1.25,0,0.03018867924528302,0.05714285714285714
5596,163,24,64,-1,1,-0.125,0,0.375,0.147239263803681
672,31,5,7,-1,4,0.6,0,0.7142857142857143,0.16129032258064516
1614,254,45,58,-1,10,2.933333333333333,0,0.7758620689655172,0.17716535433070865
1717,3,3,5,-1,-1,-1.0,-1,0.6,1.0
4369,9,1,7,5,5,5.0,5,0.14285714285714285,0.1111111111111111
736,4,2,3,10,10,10.0,10,0.6666666666666666,0.5
1287,2,2,12,-1,-1,-1.0,-1,0.16666666666666666,1.0
5022,4,1,11,1,1,1.0,1,0.09090909090909091,0.25
176,18,1,3,1,1,1.0,1,0.3333333333333333,0.05555555555555555
2436,3933,120,3245,-1,10,1.125,0,0.03697996918335902,0.03051106025934401
6570,6,2,7,0,0,0.0,0,0.2857142857142857,0.3333333333333333
877,102,1,22,0,0,0.0,0,0.045454545454545456,0.00980392156862745
6760,17,1,7,3,3,3.0,3,0.14285714285714285,0.058823529411764705
7646,31,5,37,-1,4,1.0,0,0.13513513513513514,0.16129032258064516
4909,27,5,17,-1,2,0.2,0,0.29411764705882354,0.18518518518518517
7773,3,1,3,0,0,0.0,0,0.3333333333333333,0.3333333333333333
6574,13,1,10,0,0,0.0,0,0.1,0.07692307692307693
2756,20,3,12,0,0,0.0,0,0.25,0.15
162,9,1,1,0,0,0.0,0,1.0,0.1111111111111111
6434,364,24,104,-1,10,2.75,1,0.23076923076923078,0.06593406593406594
7921,462,20,254,-1,1,0.0,0,0.07874015748031496,0.04329004329004329
958,52,5,17,-1,10,3.6,1,0.29411764705882354,0.09615384615384616
6388,28,4,27,10,10,10.0,10,0.14814814814814814,0.14285714285714285
2070,21,10,18,0,0,0.0,0,0.5555555555555556,0.47619047619047616
6224,30,4,12,0,0,0.0,0,0.3333333333333333,0.13333333333333333
1498,31,2,13,-1,10,4.5,-1,0.15384615384615385,0.06451612903225806
2136,3,1,1,-1,-1,-1.0,-1,1.0,0.3333333333333333
2104,58,1,27,-1,-1,-1.0,-1,0.037037037037037035,0.017241379310344827
7483,876,182,587,-1,10,0.2692307692307692,0,0.3100511073253833,0.20776255707762556
3389,28,1,19,5,5,5.0,5,0.05263157894736842,0.03571428571428571
1422,17,7,7,0,0,0.0,0,1.0,0.4117647058823529
7378,2,1,2,1,1,1.0,1,0.5,0.5
5481,26,2,14,0,10,5.0,0,0.14285714285714285,0.07692307692307693
5627,17,1,7,0,0,0.0,0,0.14285714285714285,0.058823529411764705
3251,633,40,702,-1,10,1.525,0,0.05698005698005698,0.0631911532385466
2940,12,7,8,0,0,0.0,0,0.875,0.5833333333333334
1810,45,2,54,0,0,0.0,0,0.037037037037037035,0.044444444444444446
2399,14,2,14,0,0,0.0,0,0.14285714285714285,0.14285714285714285
314,51,1,52,0,0,0.0,0,0.019230769230769232,0.0196078431372549
3158,13,1,10,10,10,10.0,10,0.1,0.07692307692307693
5658,4,1,1,0,0,0.0,0,1.0,0.25
7909,52,6,342,0,1,0.16666666666666666,0,0.017543859649122806,0.11538461538461539
4045,5,1,3,0,0,0.0,0,0.3333333333333333,0.2
5866,29,1,20,6,6,6.0,6,0.05,0.034482758620689655
6713,39,15,27,0,1,0.13333333333333333,0,0.5555555555555556,0.38461538461538464
7799,23,2,16,-1,0,-0.5,-1,0.125,0.08695652173913043
4058,5,1,1,-1,-1,-1.0,-1,1.0,0.2
6276,5,2,3,0,0,0.0,0,0.6666666666666666,0.4
5549,9,1,7,0,0,0.0,0,0.14285714285714285,0.1111111111111111
8068,3,1,2,0,0,0.0,0,0.5,0.3333333333333333
4377,103,16,59,-1,10,1.0625,0,0.2711864406779661,0.1553398058252427
171,859,141,719,-1,10,0.5177304964539007,0,0.19610570236439498,0.16414435389988358
2873,17,3,8,0,0,0.0,0,0.375,0.17647058823529413
2429,9,1,3,0,0,0.0,0,0.3333333333333333,0.1111111111111111
3164,34,2,8,0,0,0.0,0,0.25,0.058823529411764705
1620,37,2,26,0,0,0.0,0,0.07692307692307693,0.05405405405405406
5903,3,1,2,3,3,3.0,3,0.5,0.3333333333333333
3516,2,1,3,-1,-1,-1.0,-1,0.3333333333333333,0.5
273,2,1,31,3,3,3.0,3,0.03225806451612903,0.5
7884,950,114,1644,-1,10,0.6228070175438597,0,0.06934306569343066,0.12
5408,85,3,77,-1,0,-0.3333333333333333,0,0.03896103896103896,0.03529411764705882
2333,33,1,31,0,0,0.0,0,0.03225806451612903,0.030303030303030304
994,24,2,10,0,10,5.0,0,0.2,0.08333333333333333
194,21,1,2,2,2,2.0,2,0.5,0.047619047619047616
2262,7,4,9,-1,1,0.25,0,0.4444444444444444,0.5714285714285714
4124,13,3,5,4,6,5.333333333333333,6,0.6,0.23076923076923078
1963,6,1,8,6,6,6.0,6,0.125,0.16666666666666666
391,133,4,73,0,2,0.75,0,0.0547945205479452,0.03007518796992481
6168,19,1,20,2,2,2.0,2,0.05,0.05263157894736842
3038,29,1,3,0,0,0.0,0,0.3333333333333333,0.034482758620689655
2863,21,1,2,0,0,0.0,0,0.5,0.047619047619047616
3052,2,1,6,2,2,2.0,2,0.16666666666666666,0.5
6189,390,48,150,-1,4,0.0,0,0.32,0.12307692307692308
129,570,4,20,0,2,1.0,0,0.2,0.007017543859649123
8313,2,2,4,-1,-1,-1.0,-1,0.5,1.0
6788,7,2,3,0,0,0.0,0,0.6666666666666666,0.2857142857142857
69,15,1,1,0,0,0.0,0,1.0,0.06666666666666667
1200,1,1,2,0,0,0.0,0,0.5,1.0
2345,111,31,61,-1,10,0.7741935483870968,0,0.5081967213114754,0.27927927927927926
4180,46,1,30,0,0,0.0,0,0.03333333333333333,0.021739130434782608
5261,35,2,37,1,5,3.0,1,0.05405405405405406,0.05714285714285714
543,16,1,5,0,0,0.0,0,0.2,0.0625
2585,12,2,10,0,0,0.0,0,0.2,0.16666666666666666
8607,5,1,1,1,1,1.0,1,1.0,0.2
1001,8,1,2,-1,-1,-1.0,-1,0.5,0.125
2258,14,1,17,0,0,0.0,0,0.058823529411764705,0.07142857142857142
1876,2,2,9,-1,-1,-1.0,-1,0.2222222222222222,1.0
4142,3441,531,722,-1,10,0.5141242937853108,0,0.7354570637119113,0.15431560592850915
4433,61,61,1137,-1,-1,-1.0,-1,0.05364995602462621,1.0
7279,55,29,54,0,10,3.0,0,0.5370370370370371,0.5272727272727272
8661,38,4,39,0,3,2.25,3,0.10256410256410256,0.10526315789473684
5362,39,3,25,1,1,1.0,1,0.12,0.07692307692307693
7805,19,3,18,-1,8,4.666666666666667,7,0.16666666666666666,0.15789473684210525
3656,30,2,14,0,0,0.0,0,0.14285714285714285,0.06666666666666667
4431,14,3,5,3,10,6.0,5,0.6,0.21428571428571427
4968,35,1,1,0,0,0.0,0,1.0,0.02857142857142857
6724,4,1,4,4,4,4.0,4,0.25,0.25
1965,8,1,6,0,0,0.0,0,0.16666666666666666,0.125
1791,15,2,4,0,0,0.0,0,0.5,0.13333333333333333
5711,3,1,4,-1,-1,-1.0,-1,0.25,0.3333333333333333
4123,8,1,6,0,0,0.0,0,0.16666666666666666,0.125
6064,1,1,1,3,3,3.0,3,1.0,1.0
5717,1445,66,1144,-1,10,1.1363636363636365,1,0.057692307692307696,0.045674740484429065
2020,123,9,345,-1,10,3.6666666666666665,3,0.02608695652173913,0.07317073170731707
1905,86,19,80,-1,3,0.6842105263157895,0,0.2375,0.22093023255813954
6809,13,1,8,1,1,1.0,1,0.125,0.07692307692307693
2358,10,1,11,1,1,1.0,1,0.09090909090909091,0.1
239,7,1,4,10,10,10.0,10,0.25,0.14285714285714285
8336,5,1,2,10,10,10.0,10,0.5,0.2
6231,7,2,4,0,2,1.0,0,0.5,0.2857142857142857
6856,5,1,9,7,7,7.0,7,0.1111111111111111,0.2
389,6,3,8,0,0,0.0,0,0.375,0.5
5136,28,5,25,0,10,2.8,2,0.2,0.17857142857142858
7438,69,35,184,0,4,0.11428571428571428,0,0.19021739130434784,0.5072463768115942
4661,126,5,19,0,0,0.0,0,0.2631578947368421,0.03968253968253968
8441,60,14,36,-1,10,1.9285714285714286,0,0.3888888888888889,0.23333333333333334
2853,7,1,3,2,2,2.0,2,0.3333333333333333,0.14285714285714285
2512,7,1,5,1,1,1.0,1,0.2,0.14285714285714285
8066,4,2,4,5,10,7.5,5,0.5,0.5
4845,2,2,3,1,2,1.5,1,0.6666666666666666,1.0
779,35,5,26,0,1,0.2,0,0.19230769230769232,0.14285714285714285
4894,20,2,6,0,0,0.0,0,0.3333333333333333,0.1
4599,15,2,2,0,0,0.0,0,1.0,0.13333333333333333
3101,134,4,64,0,0,0.0,0,0.0625,0.029850746268656716
395,9,1,1,0,0,0.0,0,1.0,0.1111111111111111
7841,31,1,7,0,0,0.0,0,0.14285714285714285,0.03225806451612903
1738,4,1,4,1,1,1.0,1,0.25,0.25
8113,4,1,1,0,0,0.0,0,1.0,0.25
4687,101,6,29,-1,4,1.1666666666666667,1,0.20689655172413793,0.0594059405940594
7397,40,5,31,0,0,0.0,0,0.16129032258064516,0.125
4062,15,1,6,0,0,0.0,0,0.16666666666666666,0.06666666666666667
4164,7,1,3,0,0,0.0,0,0.3333333333333333,0.14285714285714285
7656,4,2,4,0,0,0.0,0,0.5,0.5
1625,2,1,1,0,0,0.0,0,1.0,0.5
6200,3,3,8,-1,-1,-1.0,-1,0.375,1.0
1443,28,5,19,0,6,1.4,0,0.2631578947368421,0.17857142857142858
3597,185,27,110,-1,5,0.14814814814814814,0,0.24545454545454545,0.14594594594594595
7721,24,1,28,1,1,1.0,1,0.03571428571428571,0.041666666666666664
4981,32,1,1,1,1,1.0,1,1.0,0.03125
2120,6,1,11,3,3,3.0,3,0.09090909090909091,0.16666666666666666
4734,8,1,6,0,0,0.0,0,0.16666666666666666,0.125
8366,54,3,22,0,9,3.0,0,0.13636363636363635,0.05555555555555555
1459,5,1,2,0,0,0.0,0,0.5,0.2
77,19,1,2,0,0,0.0,0,0.5,0.05263157894736842
2226,15,1,6,1,1,1.0,1,0.16666666666666666,0.06666666666666667
4676,8,1,8,1,1,1.0,1,0.125,0.125
5113,120,2,389,0,0,0.0,0,0.005141388174807198,0.016666666666666666
3855,20,3,20,4,6,5.333333333333333,6,0.15,0.15
4673,30,6,23,0,4,1.1666666666666667,0,0.2608695652173913,0.2
4292,20,3,8,1,7,3.0,1,0.375,0.15
7392,3,1,2,0,0,0.0,0,0.5,0.3333333333333333
3518,101,3,69,-1,8,3.6666666666666665,4,0.043478260869565216,0.0297029702970297
3807,168,10,59,0,1,0.2,0,0.1694915254237288,0.05952380952380952
3168,24,1,19,10,10,10.0,10,0.05263157894736842,0.041666666666666664
4805,108,2,13,0,0,0.0,0,0.15384615384615385,0.018518518518518517
6184,9,1,18,0,0,0.0,0,0.05555555555555555,0.1111111111111111
4814,4,3,6,-1,-1,-1.0,-1,0.5,0.75
3998,13,2,4,5,5,5.0,5,0.5,0.15384615384615385
7932,6,1,7,0,0,0.0,0,0.14285714285714285,0.16666666666666666
2954,6,1,1,0,0,0.0,0,1.0,0.16666666666666666
1414,6,1,4,1,1,1.0,1,0.25,0.16666666666666666
3982,5,1,15,0,0,0.0,0,0.06666666666666667,0.2
6144,18,1,9,0,0,0.0,0,0.1111111111111111,0.05555555555555555
7183,4,1,7,3,3,3.0,3,0.14285714285714285,0.25
8223,3,3,10,-1,-1,-1.0,-1,0.3,1.0
4759,21,5,14,0,0,0.0,0,0.35714285714285715,0.23809523809523808
2671,7,2,3,0,8,4.0,0,0.6666666666666666,0.2857142857142857
1442,3,1,5,1,1,1.0,1,0.2,0.3333333333333333
1715,717,79,929,-1,7,1.2658227848101267,0,0.08503767491926803,0.1101813110181311
5356,54,9,24,-1,1,0.1111111111111111,0,0.375,0.16666666666666666
5557,48,7,50,0,3,0.5714285714285714,0,0.14,0.14583333333333334
6535,16,2,15,0,10,5.0,0,0.13333333333333333,0.125
2309,10,1,9,0,0,0.0,0,0.1111111111111111,0.1
8093,17,1,17,0,0,0.0,0,0.058823529411764705,0.058823529411764705
5172,10,1,8,0,0,0.0,0,0.125,0.1
8580,297,42,309,-1,10,1.0,0,0.13592233009708737,0.1414141414141414
4579,1011,40,146,-1,9,1.125,0,0.273972602739726,0.03956478733926805
8181,1770,201,3098,-1,10,0.31840796019900497,0,0.06488056810845706,0.1135593220338983
1320,60,7,40,0,3,1.2857142857142858,1,0.175,0.11666666666666667
6767,25,3,3,0,0,0.0,0,1.0,0.12
8660,219,11,88,-1,0,-0.2727272727272727,0,0.125,0.0502283105022831
3182,133,5,54,-1,1,0.0,0,0.09259259259259259,0.03759398496240601
3646,23,6,18,-1,5,2.5,2,0.3333333333333333,0.2608695652173913
4395,12,5,6,4,4,4.0,4,0.8333333333333334,0.4166666666666667
6853,9,2,2,0,1,0.5,0,1.0,0.2222222222222222
6513,63,7,100,0,6,1.4285714285714286,0,0.07,0.1111111111111111
2889,19,1,4,0,0,0.0,0,0.25,0.05263157894736842
7958,16,5,60,3,3,3.0,3,0.08333333333333333,0.3125
1655,7,1,6,10,10,10.0,10,0.16666666666666666,0.14285714285714285
2722,28,1,1,0,0,0.0,0,1.0,0.03571428571428571
2737,19,2,3,0,0,0.0,0,0.6666666666666666,0.10526315789473684
7963,24,6,24,2,10,4.666666666666667,2,0.25,0.25
7706,273,7,205,0,6,1.2857142857142858,0,0.03414634146341464,0.02564102564102564
5138,304,21,110,0,8,1.2857142857142858,1,0.19090909090909092,0.06907894736842106
3692,1,1,1,-1,-1,-1.0,-1,1.0,1.0
5689,20,1,11,0,0,0.0,0,0.09090909090909091,0.05
6501,8,1,11,0,0,0.0,0,0.09090909090909091,0.125
2378,18,1,1,0,0,0.0,0,1.0,0.05555555555555555
7534,18,1,10,2,2,2.0,2,0.1,0.05555555555555555
4586,6,2,4,0,0,0.0,0,0.5,0.3333333333333333
5106,80,11,62,-1,10,1.0909090909090908,0,0.1774193548387097,0.1375
288,1,1,44,-1,-1,-1.0,-1,0.022727272727272728,1.0
3480,20,5,20,-1,3,0.6,0,0.25,0.25
5628,4,1,5,4,4,4.0,4,0.2,0.25
5101,7,1,7,-1,-1,-1.0,-1,0.14285714285714285,0.14285714285714285
1893,34,20,28,0,0,0.0,0,0.7142857142857143,0.5882352941176471
4103,14,2,11,0,0,0.0,0,0.18181818181818182,0.14285714285714285
7422,425,187,958,-1,10,4.9411764705882355,5,0.1951983298538622,0.44
1916,47,1,18,-1,-1,-1.0,-1,0.05555555555555555,0.02127659574468085
6867,1,1,6,-1,-1,-1.0,-1,0.16666666666666666,1.0
8258,22,1,13,-1,-1,-1.0,-1,0.07692307692307693,0.045454545454545456
1528,2,2,14,-1,-1,-1.0,-1,0.14285714285714285,1.0
2902,16,3,18,0,4,1.6666666666666667,1,0.16666666666666666,0.1875
3590,2,1,3,6,6,6.0,6,0.3333333333333333,0.5
289,11,4,8,1,1,1.0,1,0.5,0.36363636363636365
3492,3,1,10,1,1,1.0,1,0.1,0.3333333333333333
1389,1,1,11,-1,-1,-1.0,-1,0.09090909090909091,1.0
8254,66,2,38,0,0,0.0,0,0.05263157894736842,0.030303030303030304
25,63,3,18,0,0,0.0,0,0.16666666666666666,0.047619047619047616
1923,67,8,34,0,3,0.375,0,0.23529411764705882,0.11940298507462686
3616,10,1,12,-1,-1,-1.0,-1,0.08333333333333333,0.1
3318,15,1,2,10,10,10.0,10,0.5,0.06666666666666667
4270,23,1,1,0,0,0.0,0,1.0,0.043478260869565216
6241,21,6,11,0,0,0.0,0,0.5454545454545454,0.2857142857142857
1941,2246,146,1261,-1,6,0.15753424657534246,0,0.11578112609040445,0.06500445235975066
113,48,2,38,0,0,0.0,0,0.05263157894736842,0.041666666666666664
6372,26,6,33,-1,10,3.3333333333333335,1,0.18181818181818182,0.23076923076923078
4926,30,1,18,3,3,3.0,3,0.05555555555555555,0.03333333333333333
4470,10,2,35,0,0,0.0,0,0.05714285714285714,0.2
7553,7,1,3,5,5,5.0,5,0.3333333333333333,0.14285714285714285
3205,6,2,3,0,0,0.0,0,0.6666666666666666,0.3333333333333333
4048,5,5,130,-1,-1,-1.0,-1,0.038461538461538464,1.0
6486,126,5,43,0,2,0.4,0,0.11627906976744186,0.03968253968253968
6749,35,2,27,0,2,1.0,0,0.07407407407407407,0.05714285714285714
8098,11,2,16,0,10,5.0,0,0.125,0.18181818181818182
3899,75,2,26,1,10,5.5,1,0.07692307692307693,0.02666666666666667
7013,29,1,2,0,0,0.0,0,0.5,0.034482758620689655
5958,71,35,67,-1,10,0.2,0,0.5223880597014925,0.49295774647887325
8125,6,1,1,5,5,5.0,5,1.0,0.16666666666666666
5027,27,1,6,0,0,0.0,0,0.16666666666666666,0.037037037037037035
8033,17,4,8,-1,0,-0.25,0,0.5,0.23529411764705882
3337,46,15,38,0,0,0.0,0,0.39473684210526316,0.32608695652173914
7338,9,1,1,3,3,3.0,3,1.0,0.1111111111111111
6263,7,1,4,0,0,0.0,0,0.25,0.14285714285714285
4970,3,3,3,-1,-1,-1.0,-1,1.0,1.0
3035,113,2,89,0,5,2.5,0,0.02247191011235955,0.017699115044247787
4099,72,1,42,0,0,0.0,0,0.023809523809523808,0.013888888888888888
5762,25,2,6,-1,0,-0.5,-1,0.3333333333333333,0.08
408,17,2,4,0,0,0.0,0,0.5,0.11764705882352941
6164,42,10,28,-1,1,0.6,1,0.35714285714285715,0.23809523809523808
3096,55,23,32,0,0,0.0,0,0.71875,0.41818181818181815
8219,3,1,2,0,0,0.0,0,0.5,0.3333333333333333
3755,22,1,9,0,0,0.0,0,0.1111111111111111,0.045454545454545456
2234,7,1,6,0,0,0.0,0,0.16666666666666666,0.14285714285714285
4654,53,2,27,10,10,10.0,10,0.07407407407407407,0.03773584905660377
125,199,1,3,0,0,0.0,0,0.3333333333333333,0.005025125628140704
3267,34,1,11,0,0,0.0,0,0.09090909090909091,0.029411764705882353
5143,26,3,13,1,1,1.0,1,0.23076923076923078,0.11538461538461539
2050,503,16,523,0,10,2.375,1,0.030592734225621414,0.03180914512922465
8745,18,2,9,8,10,9.0,8,0.2222222222222222,0.1111111111111111
4053,17,3,24,0,0,0.0,0,0.125,0.17647058823529413
1853,74,2,30,1,2,1.5,1,0.06666666666666667,0.02702702702702703
6173,45,5,25,0,4,1.0,0,0.2,0.1111111111111111
5259,34,3,14,0,0,0.0,0,0.21428571428571427,0.08823529411764706
4471,38,2,10,0,0,0.0,0,0.2,0.05263157894736842
3391,4,1,1,0,0,0.0,0,1.0,0.25
5197,4,1,1,0,0,0.0,0,1.0,0.25
1336,116,6,60,-1,0,-0.16666666666666666,0,0.1,0.05172413793103448
6549,37,8,35,0,0,0.0,0,0.22857142857142856,0.21621621621621623
6577,20,1,13,-1,-1,-1.0,-1,0.07692307692307693,0.05
7673,93,6,27,0,0,0.0,0,0.2222222222222222,0.06451612903225806
4951,46,2,49,0,0,0.0,0,0.04081632653061224,0.043478260869565216
219,21,3,7,0,0,0.0,0,0.42857142857142855,0.14285714285714285
8064,23,1,3,0,0,0.0,0,0.3333333333333333,0.043478260869565216
4069,2,1,1,1,1,1.0,1,1.0,0.5
7294,4,1,13,0,0,0.0,0,0.07692307692307693,0.25
5045,105,10,44,-1,1,0.2,0,0.22727272727272727,0.09523809523809523
6000,42,2,41,0,2,1.0,0,0.04878048780487805,0.047619047619047616
3241,79,7,45,-1,1,0.0,0,0.15555555555555556,0.08860759493670886
6290,25,1,25,0,0,0.0,0,0.04,0.04
1687,11,1,10,10,10,10.0,10,0.1,0.09090909090909091
4533,15,2,11,0,0,0.0,0,0.18181818181818182,0.13333333333333333
6843,8,1,4,0,0,0.0,0,0.25,0.125
2217,8,3,3,-1,1,0.0,0,1.0,0.375
741,107,11,132,-1,10,1.5454545454545454,0,0.08333333333333333,0.102803738317757
5888,25,2,15,0,2,1.0,0,0.13333333333333333,0.08
3848,15,1,16,0,0,0.0,0,0.0625,0.06666666666666667
7771,33,2,12,-1,9,4.0,-1,0.16666666666666666,0.06060606060606061
5312,5,1,2,1,1,1.0,1,0.5,0.2
651,2,2,5,10,10,10.0,10,0.4,1.0
